pair,regime,period,agent_id,role,attempt,failure_type,latency_seconds,prompt_hash,status
19,administered,3,bank_0,bank,1,,6.126891416002763,2893336d2d37f648acc59e073c07c8667c7fa71c52b0b93322d303eb2c25ecae,valid
19,administered,3,bank_1,bank,1,,4.348554917000001,25ab5e6f20d3d8ec0c8493e165d52bd3509ae67d950fc6df960f30322882dbb7,valid
19,market,1,firm_0,firm,1,,5.9315425829991,645d04a37554112902124c5d65140013b1e7c3cb6e8fe98711f9f6dc334a3e01,valid
19,market,1,firm_1,firm,1,,5.799673874993459,e03c2ebb9824e786481ba8f5065176f6e6bbe7c4bacb786c66a0ffc5f054be82,valid
19,market,1,firm_2,firm,1,,5.79914629200357,003c1278686443045df116c65bf9b04425a449d78d3b3e12d1ca9c8b58091a53,valid
19,market,1,bank_0,bank,1,,6.814917457988486,4cc6611ee832aa6f51be3f2e7d4ed2f4e5ae9180e77315aec86001dab0bc94f0,valid
19,market,1,bank_1,bank,1,,5.326266750009381,d88376f072a89a6fb5406d203eb345c1438ae75e08e119cb3b1948e7a21a7018,valid
19,market,2,firm_0,firm,1,,6.00322212500032,d123dcee0ac3323d35d6098841cac4689894719b07b36fc433bd8129f6947554,valid
19,market,2,firm_1,firm,1,,5.920643833000213,720ad8f6a67c5de001b6ab703df90a00f1dd6cf57281a155021bf22b3d81eb49,valid
19,market,2,firm_2,firm,1,,6.074486458004685,5cfc1678eed871ea0857ff08c82c0959c0286dc4de1cce5ce1dc86e962def075,valid
19,market,2,bank_0,bank,1,,7.177365792013006,99fc4516993722891d268737de777b466e3c7cdddef5fb586672060a65dfd482,valid
19,market,2,bank_1,bank,1,,5.567787958003464,fe5d2f2c4f51c16deb08c5d0fe41baa1697ecb84a2d8607fa334f3bfe2f50096,valid
19,market,3,firm_0,firm,1,,5.849281749993679,743269209fc62545ee07c033909359d930a43efbba6bebfad597a01bfa7925aa,valid
19,market,3,firm_1,firm,1,,9.05556783299835,75ed9392b227e8b9a5eae5fe958b7ba6cad9961a055cff361bb86fd97fc003bb,valid
19,market,3,firm_2,firm,1,,5.730984583002282,9c17ab19ebbcea0cfbd8f37e1f6e6fadcd5d939254a53ceaad84e8efdea375ca,valid
19,market,3,bank_0,bank,1,,7.533953042002395,751f8a73ae25a1f55dc93804e3c9ec8b1ff2b9dd9acb71d21a518ae9953aeb2f,valid
19,market,3,bank_1,bank,1,,5.473215042002266,61a5ed0398d3113c0270fa79cbffd6a4e9fffb7c522f74026587b4555f49a8fc,valid
20,administered,1,firm_0,firm,1,,5.893672791993595,e2de9094a2f4167f6c26fdd8c3b1715b19a153afba3ff57da42a97fa5607297e,valid
20,administered,1,firm_1,firm,1,,6.382888708001701,3d0e94b52f81c4dbe202438495b444235beae0e647ffec2b3420bf5116e7760f,valid
20,administered,1,firm_2,firm,1,,6.775200041010976,e8a692fc42ba464a56b95276646b56c16844c2b3881bf2584abc4c347e9d7e13,valid
20,administered,1,bank_0,bank,1,,6.129272541991668,29ca854b27ec416608018d58ec7be7d3c78be4ff9907ae3622a75b8a618fa0b9,valid
20,administered,1,bank_1,bank,1,,5.222756666989881,49b1e4201b024428df003a4c148025edfc6cd752d36ee76b20be6c5b4fa1a782,valid
20,administered,2,firm_0,firm,1,,6.1161849580093985,3d399ebf83265dd43aaec81128053020ffb289c4423c366f8c2e8c359414baf7,valid
20,administered,2,firm_1,firm,1,,6.517552458011778,d7c41cb96adbadbadd50d28519842506336e0a3f31511ddcc5b3a5999f7822d2,valid
20,administered,2,firm_2,firm,1,,6.136475665989565,7e94f2da69d9ec2ee3e722e8f8cce10fc250d011cc698507573dd24a341ef2aa,valid
20,administered,2,bank_0,bank,1,,6.44644120799785,57bc12693786ab276df0d17b545acd7a3835a8acd30f313da82c0336b645e0c0,valid
20,administered,2,bank_1,bank,1,,4.889030416001333,a5a615e52852650b91c38b63c8c6d35132fe7c3a6462e14aadc167b3e9d11de2,valid
20,administered,3,firm_0,firm,1,,6.158060000001569,dd1cb539df222769fe06dbca52083cfc95e0c2ca52c5ca459d8aef06baf9a60f,valid
20,administered,3,firm_1,firm,1,,5.054128249990754,774aebcee581da4e4c040ad9120d19b32b99355a4ea761d5225b59012a4976e3,valid
20,administered,3,firm_2,firm,1,,6.007589166008984,4afae2aa996139f040865d555518e71d0390b2828d52184827e9314e336cf5d3,valid
20,administered,3,bank_0,bank,1,,8.102620833000401,e8499327f3c5d155b9a2d17e940012b2a0ec7a19c8550fdd8d90e93b6809b921,valid
20,administered,3,bank_1,bank,1,,8.876662833004957,42fbf2d6e6251d81ae28158696a73f91f7770031035d4e930b9119525c2ef354,valid
20,market,1,firm_0,firm,1,,5.7393491249968065,5dab02e3808d84f89e2fc8096d7a7fcea13318e7f929afefcdd3fb816d3d4ee0,valid
20,market,1,firm_1,firm,1,,8.499083957998664,2d0214f5b82ac8f8fff9bfb647c48a276a9e3844f385015cdba3a34906b277ad,valid
20,market,1,firm_2,firm,1,,9.436926916998345,d0c0b6268d6dbd7ab6d4aa1020888f4322c0bc1292b6b0356b8cb41d0ce06f45,valid
20,market,1,bank_0,bank,1,,7.653969791994314,3850075d06ce150a20af64d6f834a30ece924a2b5f4b13c500cca4d84929ee93,valid
20,market,1,bank_1,bank,1,,5.594355541994446,a15e9b3a05fc03d8c2bdb05dd3694fbe485bba3a83e46c0967b57362ad2a01cc,valid
20,market,2,firm_0,firm,1,,4.999747541995021,a61811c2a798ce8f172432cdd82c4ea71cfc97ded43954b019f74c9b776dcb14,valid
20,market,2,firm_1,firm,1,,5.660504125000443,ab90a31406cf588b8fcdd31388804feb25a1ef760881bcfcb00dc902e98b1e1f,valid
20,market,2,firm_2,firm,1,,6.018584208009997,dc11af167b7c40bad933409bf1699b87fc2a165cf1484e6c5ac4277a54d7178e,valid
20,market,2,bank_0,bank,1,,6.884629209002014,759c484fc227b449ff37aa2be419f7cbf37afc022508d37254e58c54997679f4,valid
20,market,2,bank_1,bank,1,,5.376477749989135,fccafc04577f6b8442c2934202ba2277e3ce09cd7264e7953b83d4f976435660,valid
20,market,3,firm_0,firm,1,,8.991978124991874,ecd5dd8004ac845dcfcf536a3d8f7a2e6055c1634a6dbb474206330c3402e663,valid
20,market,3,firm_1,firm,1,,5.85772983400966,c002f674a54463f8d6da655fff3c8520fb319ac0989a6c834ce7809be57b2cf3,valid
20,market,3,firm_2,firm,1,,5.454980875001638,42be1d355eb7e0ebf073f8c5130c8ffb3b69e50ca1a2bf54ca86eaa92f2dbb2a,valid
20,market,3,bank_0,bank,1,,7.158146499990835,2fce858db34621c0392f4c23786418451a7ac28075852a93990a93f55d66db58,valid
20,market,3,bank_1,bank,1,,5.184161708995816,f3dda514ac1c7e1995622ca0df4e323808da07799140f6cf0792ca5bc87ef128,valid
21,administered,1,firm_0,firm,1,,8.489573167011258,c98d4bfdf0b0d19dc7d81c74e3c6eb3d0d4a791c5e0fdd673a72179658c94dab,valid
21,administered,1,firm_1,firm,1,,7.849500707990956,32e43c3c6ec1a37615e73a7f65d703fcea8cc8c7b17d54f898628e9901a5d9e4,valid
21,administered,1,firm_2,firm,1,,8.404035583997029,81429cce03d4a0825b3d27448da997bc55bdb8fbe98926ebec0c379e55d1b6f6,valid
21,administered,1,bank_0,bank,1,,10.785616000008304,ae9a227eade823d679a16d04dd799db3a26bf4fa990006a70910ac65626f0a4c,valid
21,administered,1,bank_1,bank,1,,8.525231624997105,63fdf67587553c2b781a82f26c089a57fed327e8b49ed8b44efded92bb29df24,valid
21,administered,2,firm_0,firm,1,,6.258544917000108,771f0190ed81f6c504d3c379c38c139f9a5c9fe160554d0e9a07ae85c51de430,valid
21,administered,2,firm_1,firm,1,,6.320968124986393,0f218dca3de6a16cfce6fcb01e121cb14379156ed3fbe171cb84be6c3a9de2a5,valid
21,administered,2,firm_2,firm,1,,5.798082790992339,b569f7509afcabcfa450b33d04a042e5cbd41483e648c15299f6cc3f09f8b0f4,valid
21,administered,2,bank_0,bank,1,,6.25004945800174,9d2982bbc057861da0389d26bec0157228826bb9538f192493c8e473418273fc,valid
21,administered,2,bank_1,bank,1,,4.600064375001239,afa9074fb577632ccc05b82190f6bc14559eba2bbcea71d5fe44c65b4fa06e0e,valid
21,administered,3,firm_0,firm,1,,6.084383334004087,14ffae74b75036e105b03d9c3e53f3c42ae81672284b59cca931505511bc88b3,valid
21,administered,3,firm_1,firm,1,,8.625147582992213,5f2779b12068c6cdcb350711de4fb393328502c02b369e34307f8b4d1e1732b9,valid
21,administered,3,firm_2,firm,1,,6.193155082990415,94f4c2114c99dc031f8ae03a8a6bed921edc929d73e54377e70fffaf942cb68f,valid
21,administered,3,bank_0,bank,1,,7.8013471250014845,8027772474b78592290bea3c9306792ba5a93f87ae486fd71945e6f6f49db09e,valid
21,administered,3,bank_1,bank,1,,4.676731166997342,f8c0782b0730e8dd01a2b65d4d1b7ee78deebee53446f321b356c710a95cfe27,valid
21,market,1,firm_0,firm,1,,5.694020125010866,c5ad226c61561ae802f866eca7c6136c2ead8196b0e90da381ca825872f94247,valid
21,market,1,firm_1,firm,1,,5.683366833996843,bc3c18f63f93cac2ac1ec800f7f983ccb2e8fcd9857ef76a83b51e7e6f33d925,valid
21,market,1,firm_2,firm,1,,5.178643999999622,dd069a6fa58ebb54907d98bd3c134119ba48843136c0d7f70fd54f575f939add,valid
21,market,1,bank_0,bank,1,,6.8103059999994,bb865414b6830028f6a9a6a1af1c592065e31cec96dd55645f89021a91c7c974,valid
21,market,1,bank_1,bank,1,,5.291115291998722,c60ccb5ebe91a2317d8d6e6fbffef1941edddffb7570cbe75999c6007939e1dd,valid
21,market,2,firm_0,firm,1,,6.111523041996406,ed1ac16dee890041f1520d9cdfdb7ddbcdcd675ff3b3523143a833e69b9b4ef5,valid
21,market,2,firm_1,firm,1,,5.923700375002227,dfacf89d851770a5b845398e206e20ba3c765f7e1c9afaa6886107809e6de92f,valid
21,market,2,firm_2,firm,1,,5.2432022919965675,a87a67f4f2b78a3da580305d9f80fd074ce6b191c7a8adf047c260ec8ce882a6,valid
21,market,2,bank_0,bank,1,,6.744973124994431,55e77b373bc4514ccb2743a9351dcc0cb4ca882d5ed48116bc0439ffb0e476fb,valid
21,market,2,bank_1,bank,1,,5.0720224999968195,3ea976d77598cc03a44b304ca1271b0d528e63f4d8f8b6a1f2829f500187a5f6,valid
21,market,3,firm_0,firm,1,,5.774242792002042,9d2fcdc9d364501611b561adfda6d8dfe82fd1b9fd1d97d04b669f3b6c21a030,valid
21,market,3,firm_1,firm,1,,5.891798416996608,218a4b5073016eb6bba67eee4b81528e020536facf11c95aec32dd0d85a38238,valid
21,market,3,firm_2,firm,1,,5.676452334009809,a17fa4ff8409453adf6b78b3d595c73f75a78a20c05000d638af0b70ea08cfb8,valid
21,market,3,bank_0,bank,1,,6.759574708004948,ac2e11f405917b0b928aeb090babbe20661d25811458a292909bec51ae7134f1,valid
21,market,3,bank_1,bank,1,,5.2326660830003675,30359b957fee4f9ae763b27a973ece80c6c873bebf60522cd7c2a0d3f3e44c31,valid
22,administered,1,firm_0,firm,1,,6.784749333994114,d1b7672a40e090aff95b844af04688e216fda4c4c5e9b9648513ddec4df28aeb,valid
22,administered,1,firm_1,firm,1,,7.249753916999907,9c7ef8a599d588d8102a1c6c49f8542e23b25225dd4eb68279af1d053e50550b,valid
22,administered,1,firm_2,firm,1,,6.780398749993765,8d61b41eb4f0927b3fa2fcbb5255fe2d7627362aa9dfd155f694e9504f9d6920,valid
22,administered,1,bank_0,bank,1,,8.476690082999994,111e194d9139f8574c9ab0b2ebdfc5abec1074116a46945be2d803326e1aa623,valid
22,administered,1,bank_1,bank,1,,6.5137290420098,8dbe9fa56d4b482662afdd308ac2ba577d0d7f53dd1f14ca89deb127d04775cb,valid
22,administered,2,firm_0,firm,1,,6.050196250012959,e724c2d7d3671604ddf4176848f30002f9fbca1ad1a98e58ca6fb0b2e1613e8c,valid
22,administered,2,firm_1,firm,1,,6.740179375003208,24a26d6bc7c0b2c42effc22f7f23ff5f754eaeea7b074d46410779bd92ed06c1,valid
22,administered,2,firm_2,firm,1,,6.145183000000543,ef268605e99d1eccf3a380221eabcfc8a9c2c201dd23fceb5dda45a310756f0a,valid
22,administered,2,bank_0,bank,1,,6.821821332996478,54e011cdcf3c8a3199d9f7cf464d57a80ef499feb87fc7a57a077886ce197ef3,valid
22,administered,2,bank_1,bank,1,,4.366964832996018,7014c307fbe907fae014f5ecfb91c7ff20344086640f5233cb2c5fe2cd60c09c,valid
22,administered,3,firm_0,firm,1,,5.1634831670089625,b0753eab7ecb2a35c666283e00e254cc04daf1ffd159b4ecc00c3902e28362a2,valid
22,administered,3,firm_1,firm,1,,6.561790040999767,8f3751be74b8a28664cf8fc42c26b66d7c2637acc778be8d9e685aaf94b7b763,valid
22,administered,3,firm_2,firm,1,,4.8301676669943845,e78456c1251f2d83a1f4091df49fed13b9057f3d4156f8947b9ec6ab0ed25f51,valid
22,administered,3,bank_0,bank,1,,6.999476708995644,5ea2f2fb847d90f69e596ebe3736ac0ed410fe7ff21b6b97a085338a4b3f289a,valid
22,administered,3,bank_1,bank,1,,5.390171417006059,410b988a766e14d6a31edea87b048a4da0a70f25828f81ea29b5b773a2f773a8,valid
22,market,1,firm_0,firm,1,,6.6010660830070265,ecd17992d3a95cd56d8d12cfdcde0d28a8e81830d95097295e6edb99d2c766d7,valid
22,market,1,firm_1,firm,1,,5.199770167004317,c5b352f5f8acb47e67d45054efa6e81a2b6b426504c8964f8dd6e11ce7176ba6,valid
22,market,1,firm_2,firm,1,,6.001247249994776,a9938489d56fd1951a1a46dc7fa5cfeef5013945529ee17c95f16a4cbfc9ca75,valid
22,market,1,bank_0,bank,1,,6.325890541003901,ff536db77d77129cd2fed1c5a559d18f608658ca5157d58c70348fd2062128f8,valid
22,market,1,bank_1,bank,1,,6.327207124995766,8a6abd480a8d1d92c07d38a007283ef452860ac1b2fac2e4e8d7225bb9aecd6e,valid
22,market,2,firm_0,firm,1,,8.481410625012359,3d781185181282f0e880233a3fde4573607c20d68651000260abfc2e9ad394ff,valid
22,market,2,firm_1,firm,1,,5.386604542014538,8987b94be16d1c8b97156a979bd1ada380c871a29a1a81b6b903eb89a106f374,valid
22,market,2,firm_2,firm,1,,5.781915542000206,9549a8e4672fb88c6d4fb5bd4bd65a3ea7757b949050bb6865f28d86e8fbce8b,valid
22,market,2,bank_0,bank,1,,7.39016399999673,ed77dfc3027e39ffc184423dc4d5b3348fa35c53d2aedfbec10999e8aa1d94ee,valid
22,market,2,bank_1,bank,1,,5.5545884579914855,5c3371243240778d6f21efae1fdba3eb32a60310dec3bf7026e5e2e2f85ab279,valid
22,market,3,firm_0,firm,1,,8.374188874993706,a5d58c66a030c5e45cc135771a4b12bc42d1fd9f09581160cf54602337c35d91,valid
22,market,3,firm_1,firm,1,,5.415245750002214,88815b5a60070876e1f5e6e1ff2b1f02d297486688d11fac9feff6c7b99ff114,valid
22,market,3,firm_2,firm,1,,4.991505042009521,009b1b1b34059c17da787b55405ce7055827df285f37e9a80ea3e66744ca5d09,valid
22,market,3,bank_0,bank,1,,6.5019607080030255,b0bc70f4d3065b63161d946c0d26d03090f265a6e1aa7400362bcd533e4b79f0,valid
22,market,3,bank_1,bank,1,,4.7369670839980245,4f5ad287886d09224ba665cf6b5dd1378ea16382f2dfd22cfd706aa53019c44e,valid
23,administered,1,firm_0,firm,1,,6.871774625004036,826be6091ae4f26dffa5d55fd325f78e2301fb7ea258aa1df843800dcec0fea3,valid
23,administered,1,firm_1,firm,1,,6.463792750000721,a97c8874c77255fd29a81649bf20a4606cf21c46c1c0bf255da6ed8a84ceb044,valid
23,administered,1,firm_2,firm,1,,6.148760583004332,7517bd25428ab56cb2a7bfedb4f0e70039440e8634b7c7d74a5b9773406628f9,valid
23,administered,1,bank_0,bank,1,,7.139736875004019,93ce95d3732037c79ed16541a2586ef7951755e6b2ffe203b8b1e9112346eedb,valid
23,administered,1,bank_1,bank,1,,5.192301832998055,a6167703186f0109782297246c39a719059aefffff3baefb7cfaeeb208048326,valid
23,administered,2,firm_0,firm,1,,4.634596832998795,a072b6fee0653d7f064d27815973c3a518bb2719267285a1d83a0d88fae5c23e,valid
23,administered,2,firm_1,firm,1,,5.113116958003957,e3e7546deb5c8f380d6049126f2b82f52887430e264214d5e858084fbebe610f,valid
23,administered,2,firm_2,firm,1,,8.844373125000857,1d43735cea529cf4df695c2deaf2465c276658c1cc4d6fea2c5fac62ee7131ae,valid
23,administered,2,bank_0,bank,1,,10.29118433399708,99a3f652b0905f36378e84d0f028fb750d667abf301d6fdcac535935824db878,valid
23,administered,2,bank_1,bank,1,,8.51205900000059,a1fea250ece8ea6137b959c143b68455cc360070b0ee8ed72a205f341ac1f240,valid
23,administered,3,firm_0,firm,1,,5.771335208992241,85b4e51886e813adeac4b1036ff4c19f7dcaffc994d14564312349c5dc3499ac,valid
23,administered,3,firm_1,firm,1,,6.09092812500603,6ea5a4705f41ae2059a2fadd338a9915c5af77671c21f5ba490bda7de3f20237,valid
23,administered,3,firm_2,firm,1,,6.18996270900243,34b78960828312451a8c669c90a2da20e3fef232eceecdc57d333af3359ceb40,valid
23,administered,3,bank_0,bank,1,,6.696606124998652,70b9866526b93b95647a6cc25b1488af41904159b65ceaeb2dc3bd7d9138bed9,valid
23,administered,3,bank_1,bank,1,,5.396406625004602,2f41231e2762767e3077d3628386de5563196cc2f5ceb64dc87a0db2577c0f56,valid
23,market,1,firm_0,firm,1,,4.57094700000016,4f9a5f52066bf1208f351a49d300b3cbd3cf0d3c9ccdbc52b440c11ff74192cf,valid
23,market,1,firm_1,firm,1,,8.57498824999493,d568ea05a1bb7a090d622fe7f36b4bff69039d85002f86f010e0f23d223907ad,valid
23,market,1,firm_2,firm,1,,5.4739140839956235,b5f5e689cc095a9e1e85b9f69235c10e955c133cf110eab9c79505250fb89e8b,valid
23,market,1,bank_0,bank,1,,7.197622916995897,7d5cf0ba5ecaaa98e33515fa6d32f85c1881d8bd3d9dbff9bedc9821868558c7,valid
23,market,1,bank_1,bank,1,,5.862007291987538,8f79f7bb264d1efb7b89fec85323408867ee90e47c0380bdd49c7d156ef564f8,valid
23,market,2,firm_0,firm,1,,8.640171708000707,9e44850fd9081c1502dad750a11aa43feb1fff6b4081b73eade63be3430c35ce,valid
23,market,2,firm_1,firm,1,,7.511159166999278,9c3befaeb878e594ba7eb7e4671cf6cbbe8d24dbba652edaf09e37cf4f5684dd,valid
23,market,2,firm_2,firm,1,,5.898594582991791,14cd2b40b1a73c6db30d655e21216c83d56b5096ac5a567b23dd287e8ed9ad83,valid
23,market,2,bank_0,bank,1,,9.460639249999076,5c49b7f6712e52a843574e3bed0311d408f0247b137cee9b843c70a22bf7e209,valid
23,market,2,bank_1,bank,1,,6.973314874994685,f876a9bd1c84c80271276e989a77f7d417f6656d037bb7978febc7390a1d007c,valid
23,market,3,firm_0,firm,1,,4.91915175000031,48f0f9733d42b1e612906c058ca60bbe452a3de4a2fe2e5f6845f3af763ae7e9,valid
23,market,3,firm_1,firm,1,,5.512627541000256,f7a205754544d4025d3b5d2d2fbff8a645d349ccb0cc9e0380f348fa07d87ffd,valid
23,market,3,firm_2,firm,1,,5.441102459008107,d8b8dbbe619a01c1d71761594dbc2b19e1b2b4ca1e40bd74ff056d9ec26a8cf0,valid
23,market,3,bank_0,bank,1,,6.511432707993663,1f2774ae693dc2d28daa4a04b5901413638effc02c9f9be19649937cfa3fb2bd,valid
23,market,3,bank_1,bank,1,,5.124578124989057,6e112056d6fe9807ad87c98254fc4af802b3f7b22ff49e17e0e3ac1fad907374,valid
24,administered,1,firm_0,firm,1,,5.694179541009362,2b1db324aa52282fe9aa77bd7309b77be709b5078c615a3a941b625f31211db8,valid
24,administered,1,firm_1,firm,1,,7.056862042009016,efb7d12252268819699c81e60ea9cf960620541a55c9969ef6f990e503b91c1f,valid
24,administered,1,firm_2,firm,1,,6.88967324999976,2ac47509f16b629d81b432c7f31bcda179998c5daddd1ee6ceb219fc29802458,valid
24,administered,1,bank_0,bank,1,,7.147683750008582,8ed099263bccbe0cd247658c950bf438526f6bdfcedeedd6aeaaa3885d6c0dfa,valid
24,administered,1,bank_1,bank,1,,5.254203082993627,f4ee168550eb6f1633812cf9e06e0dbc99a4ef8bf6723352f5bd474939dc5a16,valid
24,administered,2,firm_0,firm,1,,6.992324999999255,397963ebef2b11be4ae024b1f4ad31dca6e6837aaf92e91b3036eff45e3b7c94,valid
24,administered,2,firm_1,firm,1,,7.8371360000019195,483956caeafe04695db28c3cc7f62c46f6bc0a263b03a41ced94ad7376b88d98,valid
24,administered,2,firm_2,firm,1,,5.684932165997452,722094501e885ba346b0bebec7e3d9c327a43f4a27f7e6e5d0ac02422efe757e,valid
24,administered,2,bank_0,bank,1,,9.553190040998743,d691c506973a678213d3c377b97ddf099990793b30f2da7cbf1dd85c9957b506,valid
24,administered,2,bank_1,bank,1,,5.400340999985929,0236135994743f6eccc32817c806771f4c81c5911d7779f9c254f35d2efd5bd8,valid
24,administered,3,firm_0,firm,1,,7.9829276669916,592d16bc9534a8adf31aca32027ae9ddeccf2f0e2fe6dcbd60e6f2602931ce04,valid
24,administered,3,firm_1,firm,1,,7.075805500004208,9754e1c65a5bb368f0d414840287d423a980a35763c96da2bc274acba971b835,valid
24,administered,3,firm_2,firm,1,,6.757746375005809,5e512e329ab0617ea2d9393b3d4f54be9d8c23efe59c4fcfdc30c792c9529809,valid
24,administered,3,bank_0,bank,1,,8.801038707999396,ca9c30fd3e1b7e0ee5f50389d573b971dfd0ad6a73b053703da5c8bb68ec8d9f,valid
24,administered,3,bank_1,bank,1,,6.666934916996979,e189e424725ef8fd04e11c9afeeaf79fbb30626058ce8f8008b45e23db50db04,valid
24,market,1,firm_0,firm,1,,6.449380167003255,56c66ade8cb83b320150b2c80ba38073b78cc56ec2f516593a247ccff53d7e30,valid
24,market,1,firm_1,firm,1,,5.063136709009996,92e0b9fecbd1b3b8784f03baed000b31c4b4684bd73e9db788a312e89fd161f3,valid
24,market,1,firm_2,firm,1,,5.166580749995774,20eb305ff18c3733d1ab72c104966eeab6b4c38497625196f1a821fc5988bb0d,valid
24,market,1,bank_0,bank,1,,5.83437137499277,2a0411c2669087aceb2a6a400114e552e15ae2d19f3af3fd9813e3cfa5be9b39,valid
24,market,1,bank_1,bank,1,,4.27414612499706,3b630af131157601d4501f2a9f67f46e31b0ffc629c0a641444d39d7a67ef2bf,valid
24,market,2,firm_0,firm,1,,5.662831666995771,8b9b5694e42bee1319f89e05875c1b852e5d6fdbac363fddbddbdf4cdd621ff8,valid
24,market,2,firm_1,firm,1,,8.47698616598791,83ecbd956d8cf8732852de1e8646f7bf0585d755605d94adcda83c5733fae3aa,valid
24,market,2,firm_2,firm,1,,5.499644958006684,7b49c6a7cdd2ba8dfade34c894a2425f91d1ec079de4d042dbaf0b3c2c4c0d03,valid
24,market,2,bank_0,bank,1,,7.096301540994318,b201276e5a521923a58e5c0005490da3304884f1ac86eb621619f01e6f87f784,valid
24,market,2,bank_1,bank,1,,5.227704375007306,98fa38ca1906253ba1a00d08a930e5b58ce0e968c63a4c27cf71740d5c8a420a,valid
24,market,3,firm_0,firm,1,,7.082654041994829,083d838781ade728f613cec3a2eb7709f2bb12fe9323b37be3c44c501d08ed70,valid
24,market,3,firm_1,firm,1,,5.537797666998813,52eb9b0839ec8b222b86f945dd1f32584896cb06a0e7dfd764c499b841e32151,valid
24,market,3,firm_2,firm,1,,6.117705790995387,15e1cfd28bf0085ac74f87623ba59fdf9be2f8c97d1f6e7b0301f053125ab3b4,valid
24,market,3,bank_0,bank,1,,8.710782334004762,722643d51d3f9cbc954bd8fc52aa2686b35f3a9f8a86f8ed01b11b8dd3c279cb,valid
24,market,3,bank_1,bank,1,,6.616622041998198,c152b6623f294efe86cedb0ced487ae9e301d8c21beb06eedea3d11053dc0722,valid
25,administered,1,firm_0,firm,1,,6.282900916005019,cc15f5ada9063e5930771d368280bc632647d81d0cc85af899634fa3bdbe74dc,valid
25,administered,1,firm_1,firm,1,,6.179076999993413,118db4a56d027ed521b2b5ab21bf377a04ea33126ff10d2e3c99c16b3cd121f7,valid
25,administered,1,firm_2,firm,1,,6.108043875006842,7aecc1170592f813beb6beed024a1fe70f48d723866b856a908e08aa4fa28a6e,valid
25,administered,1,bank_0,bank,1,,7.956184583003051,a58d7ed92cd5304fe024a5eb996594136a167d5a9cc6b33943769cf77445c80c,valid
25,administered,1,bank_1,bank,1,,5.107798917000764,0a3dfd192b69abebee685f20d8ca50d3658db63ab9fff4bfa0bf4bb30f2b586d,valid
25,administered,2,firm_0,firm,1,,8.596576084004482,4769b9304c5acb6e2e45f6011b5faaa4964868474b99c1292ee9e0d9c9f709c8,valid
25,administered,2,firm_1,firm,1,,6.629001833003713,c609b9583cfb597c911f12eef705b2c8d4b232eeb49ba085a90507a61bdc99a3,valid
25,administered,2,firm_2,firm,1,,5.670133207997424,5fccec3b97c876ca2182ae1b7f52848388d334b8786dcef65776bc5714bb6d17,valid
25,administered,2,bank_0,bank,1,,8.337476874992717,14bd43b0a57592132febd8430bac83e096dab41382c11a1413f5842b0ea869d8,valid
25,administered,2,bank_1,bank,1,,6.363943582997308,4e05e9f7cce98cfb341493bf0061f468cb073b7dbf3e44da39ed0878bf96367b,valid
25,administered,3,firm_0,firm,1,,6.310916709000594,37abd560eafdde0d422d65aabb7c231a4c30d1d6a8cc718e09e1b72d1f713f55,valid
25,administered,3,firm_1,firm,1,,6.326514457992744,df08c74cea9de6b32574dc06fa80aeca71109a6c051765bfe806df265752ad6e,valid
25,administered,3,firm_2,firm,1,,7.10973691700201,7ccdfc17b1df35d96596ef0974d6521effb6e75bddee0a8647632a54ae42fa10,valid
25,administered,3,bank_0,bank,1,,8.148806999990484,58cd52646802d5d42103eb2b761ba24f81245a0dd68ba49c6aa45bcb329e367f,valid
25,administered,3,bank_1,bank,1,,6.6669490420026705,c81e462d39996891f3b5cc8fc3d531d62dc5746ce4762cb9a7ce76d31e7d4ef4,valid
25,market,1,firm_0,firm,1,,5.893889208993642,37ec816406d7f95bb546eba8b347ac9ada84f1707bd4a1f3e001b983d4ae8da3,valid
25,market,1,firm_1,firm,1,,5.271467332990142,bc55580453b199bb3691c321e7f44252b9722cdee8a7a379eef623048d280a84,valid
25,market,1,firm_2,firm,1,,5.02675870800158,3f3525620cbe1c22a3ca4052fc9fbd7f053a80b1d0f1e580112db196262db372,valid
25,market,1,bank_0,bank,1,,6.392137040995294,8c69be89005542dda0bdab68003ac598eca58c07d0868639ef820e92d1f9fe91,valid
25,market,1,bank_1,bank,1,,4.846510457995464,66d275f1cbdc2c8c299304b3b67c761483df4e5c5dfbf376edcd134ab1c5968e,valid
25,market,2,firm_0,firm,1,,5.104544707995956,d4cb1939ed9a601590383d53129127ec04c61fad901c31215b53cb47d9d20708,valid
25,market,2,firm_1,firm,1,,4.979011875009746,5b50e905b872663984209b6b2af8b0cce108518f5105c996d3b42ed37755d26d,valid
25,market,2,firm_2,firm,1,,5.058063374992344,dbdcce2c0560590d8863546bcdbf8637e66a525be51fd8959bb227aaeed76f9d,valid
25,market,2,bank_0,bank,1,,6.399838458004524,d6c5f0ab04eb2474543d34e61cc01b2ccd9f1fe43f5634b81bce357d3d90bbaa,valid
25,market,2,bank_1,bank,1,,4.775207832994056,d0e3a2eb14e14ab4db61b31ef41c8e2b99ef74365d0be27702071a92ffe60e63,valid
25,market,3,firm_0,firm,1,,5.408287250000285,ae32827b2b39e1965521c2ede9e2eb3c56620093b455eaa37b1d94f338ad5a71,valid
25,market,3,firm_1,firm,1,,7.78625808400102,63d0fea3d96444e732af8d87fb2ca70da285db903845acadcba55c92a0abb7c2,valid
